 375.00 keV   5.729E+00  1.621E-01    2.76 mm   189.79 um   228.00 um  
 400.00 keV   5.890E+00  1.543E-01    2.89 mm   193.27 um   233.72 um  
 450.00 keV   6.197E+00  1.411E-01    3.15 mm   201.13 um   244.17 um  
 500.00 keV   6.489E+00  1.301E-01    3.39 mm   207.97 um   253.49 um  
 550.00 keV   6.768E+00  1.209E-01    3.63 mm   214.00 um   261.89 um  
 600.00 keV   7.039E+00  1.130E-01    3.86 mm   219.38 um   269.52 um  
 650.00 keV   7.302E+00  1.061E-01    4.08 mm   224.21 um   276.49 um  
 700.00 keV   7.560E+00  1.002E-01    4.29 mm   228.59 um   282.89 um  
 800.00 keV   8.061E+00  9.014E-02    4.70 mm   239.66 um   294.27 um  
 900.00 keV   8.548E+00  8.208E-02    5.08 mm   248.97 um   304.11 um  
   1.00 MeV   9.021E+00  7.545E-02    5.44 mm   256.96 um   312.74 um  
   1.10 MeV   9.480E+00  6.990E-02    5.79 mm   263.90 um   320.37 um  
   1.20 MeV   9.923E+00  6.516E-02    6.12 mm   270.02 um   327.20 um  
   1.30 MeV   1.035E+01  6.107E-02    6.43 mm   275.47 um   333.34 um  
   1.40 MeV   1.075E+01  5.750E-02    6.73 mm   280.37 um   338.92 um  
   1.50 MeV   1.114E+01  5.436E-02    7.03 mm   284.82 um   344.02 um  
   1.60 MeV   1.150E+01  5.157E-02    7.31 mm   288.90 um   348.70 um  
   1.70 MeV   1.184E+01  4.907E-02    7.58 mm   292.66 um   353.04 um  
   1.80 MeV   1.216E+01  4.682E-02    7.85 mm   296.15 um   357.06 um  
   2.00 MeV   1.272E+01  4.293E-02    8.36 mm   306.84 um   364.36 um  
   2.25 MeV   1.329E+01  3.894E-02    8.98 mm   320.93 um   372.35 um  
   2.50 MeV   1.373E+01  3.568E-02    9.57 mm   333.37 um   379.41 um  
   2.75 MeV   1.406E+01  3.295E-02   10.15 mm   344.67 um   385.76 um  
   3.00 MeV   1.429E+01  3.064E-02   10.72 mm   355.13 um   391.56 um  
   3.25 MeV   1.445E+01  2.865E-02   11.28 mm   364.99 um   396.94 um  
   3.50 MeV   1.454E+01  2.692E-02   11.83 mm   374.38 um   401.98 um  
   3.75 MeV   1.458E+01  2.540E-02   12.38 mm   383.43 um   406.75 um  
   4.00 MeV   1.458E+01  2.406E-02   12.93 mm   392.22 um   411.29 um  
   4.50 MeV   1.448E+01  2.178E-02   14.04 mm   423.96 um   419.88 um  
   5.00 MeV   1.429E+01  1.991E-02   15.16 mm   453.99 um   427.98 um  
   5.50 MeV   1.405E+01  1.836E-02   16.29 mm   482.93 um   435.74 um  
   6.00 MeV   1.379E+01  1.705E-02   17.45 mm   511.15 um   443.26 um  
   6.50 MeV   1.351E+01  1.592E-02   18.63 mm   538.90 um   450.64 um  
   7.00 MeV   1.323E+01  1.494E-02   19.83 mm   566.35 um   457.92 um  
   8.00 MeV   1.268E+01  1.332E-02   22.31 mm   668.62 um   472.35 um  
   9.00 MeV   1.215E+01  1.204E-02   24.91 mm   764.50 um   486.82 um  
  10.00 MeV   1.166E+01  1.099E-02   27.61 mm   856.67 um   501.49 um  
  11.00 MeV   1.119E+01  1.012E-02   30.43 mm   946.66 um   516.48 um  
  12.00 MeV   1.075E+01  9.386E-03   33.36 mm     1.04 mm   531.88 um  
  13.00 MeV   1.033E+01  8.756E-03   36.42 mm     1.12 mm   547.77 um  
  14.00 MeV   9.937E+00  8.209E-03   39.59 mm     1.21 mm   564.21 um  
  15.00 MeV   9.568E+00  7.731E-03   42.90 mm     1.30 mm   581.25 um  
  16.00 MeV   9.220E+00  7.307E-03   46.32 mm     1.39 mm   598.93 um  
  17.00 MeV   8.893E+00  6.931E-03   49.88 mm     1.48 mm   617.28 um  
  18.00 MeV   8.585E+00  6.593E-03   53.56 mm     1.57 mm   636.35 um  
  20.00 MeV   8.023E+00  6.012E-03   61.32 mm     1.92 mm   676.72 um  
  22.50 MeV   7.408E+00  5.422E-03   71.76 mm     2.43 mm   731.58 um  
  25.00 MeV   6.902E+00  4.942E-03   83.02 mm     2.91 mm   791.43 um  
  27.50 MeV   6.442E+00  4.544E-03   95.09 mm     3.37 mm   856.32 um  
  30.00 MeV   6.017E+00  4.209E-03  108.02 mm     3.84 mm   926.51 um  
  32.50 MeV   5.680E+00  3.922E-03  121.78 mm     4.31 mm     1.00 mm  
  35.00 MeV   5.381E+00  3.673E-03  136.34 mm     4.78 mm     1.08 mm  
  37.50 MeV   5.115E+00  3.455E-03  151.68 mm     5.26 mm     1.17 mm  
  40.00 MeV   4.876E+00  3.263E-03  167.80 mm     5.73 mm     1.26 mm  
  45.00 MeV   4.466E+00  2.940E-03  202.30 mm     7.54 mm     1.45 mm  
  50.00 MeV   4.126E+00  2.677E-03  239.80 mm     9.23 mm     1.67 mm  
  55.00 MeV   3.840E+00  2.459E-03  280.25 mm    10.87 mm     1.90 mm  
  60.00 MeV   3.595E+00  2.276E-03  323.58 mm    12.49 mm     2.14 mm  
  65.00 MeV   3.383E+00  2.119E-03  369.74 mm    14.10 mm     2.40 mm  
  70.00 MeV   3.196E+00  1.983E-03  418.71 mm    15.72 mm     2.68 mm  
  80.00 MeV   2.883E+00  1.760E-03  524.80 mm    21.76 mm     3.29 mm  
  90.00 MeV   2.628E+00  1.584E-03  641.79 mm    27.36 mm     3.95 mm  
 100.00 MeV   2.416E+00  1.441E-03  769.59 mm    32.82 mm     4.67 mm
