  35.00 MeV   1.271E-02  5.472E-06    5.69 mm   237.08 um   225.06 um  
  37.50 MeV   1.204E-02  5.141E-06    6.44 mm   262.53 um   253.48 um  
  40.00 MeV   1.145E-02  4.850E-06    7.23 mm   288.35 um   283.31 um  
  45.00 MeV   1.044E-02  4.359E-06    8.91 mm   380.32 um   347.11 um  
  50.00 MeV   9.619E-03  3.962E-06   10.75 mm   467.27 um   416.26 um  
  55.00 MeV   8.934E-03  3.634E-06   12.74 mm   552.34 um   490.56 um  
  60.00 MeV   8.354E-03  3.358E-06   14.88 mm   636.88 um   569.82 um  
  65.00 MeV   7.857E-03  3.122E-06   17.16 mm   721.60 um   653.89 um  
  70.00 MeV   7.425E-03  2.919E-06   19.57 mm   806.87 um   742.61 um  
  80.00 MeV   6.713E-03  2.585E-06   24.80 mm     1.11 mm   933.43 um  
  90.00 MeV   6.148E-03  2.321E-06   30.55 mm     1.39 mm     1.14 mm  
 100.00 MeV   5.689E-03  2.109E-06   36.79 mm     1.67 mm     1.37 mm
